"","Id","Game_Id","Name","Gender","Age","Age_range","Playable","Sexualization","Species","Side","Relevance","Romantic_Interest","Title","Release","Series","Genre","Sub.genre","Developer","Publisher","Country","Platform","PEGI","Customizable_main","Protagonist","Protagonist_Non_Male","Relevant_males","Relevant_no_males","Percentage_non_male","Criteria","Director","Total_team","female_team","Team_percentage","Metacritic","Destructoid","IGN","GameSpot","Avg_Reviews","X","Sexualized_clothing","Trophy","Damsel.in.Distress","Sexualized.Cutscenes","Total"
"169","DS2_Nashandra","DS2","Nashandra","Female","Unknown","Unknown",0,0,"Humanoid","A","MA","No","Dark Souls 2","Mar-14","Dark Souls","RPG","Action RPG","FromSoftware","Bandai Namco Games","JPN","Multi",16,"Yes",1,1,2,3,"60%","TR","M",7,0,"0%",9.1,NA,9,9,9,NA,0,0,0,0,0
"170","DS2_Vendrick","DS2","Vendrick","Male","Unknown","Unknown",0,0,"Humanoid","A","MC","No","Dark Souls 2","Mar-14","Dark Souls","RPG","Action RPG","FromSoftware","Bandai Namco Games","JPN","Multi",16,"Yes",1,1,2,3,"60%","TR","M",7,0,"0%",9.1,NA,9,9,9,NA,0,0,0,0,0
"171","ER_Blaidd","ER","Blaidd","Male","Adult","Adult",0,0,"Humanoid","P","SC","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"172","ER_Elden","ER","Elden Beast","Non-binary","Unknown","Unknown",0,0,"Creature","A","SC","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"173","ER_Fia","ER","Fia","Female","Adult","Adult",0,0,"Humanoid","P","SC","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"174","ER_Finger","ER","Finger Reader Enia","Female","Unknown","Unknown",0,0,"Humanoid","P","SC","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"175","ER_Godwyn","ER","Godwyn","Male","Adult","Adult",0,0,"Human","A","SC","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"176","ER_Malenia","ER","Malenia","Female","Adult","Adult",0,0,"Human","P","SC","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"177","ER_Maliketh","ER","Maliketh","Male","Adult","Adult",0,0,"Creature","A","SC","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"178","ER_Melina","ER","Melina","Female","Adult","Adult",0,0,"Human","P","SK","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"179","ER_Miquella","ER","Miquella","Male","Adult","Adult",0,0,"Human","A","SC","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"180","ER_Miriel","ER","Miriel","Male","Adult","Adult",0,0,"Animal","P","SC","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"181","ER_Mohg","ER","Mohg","Male","Adult","Adult",0,0,"Creature","A","SC","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"182","ER_Morgott","ER","Morgott","Male","Adult","Adult",0,0,"Creature","A","SC","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"183","ER_Queen","ER","Queen Marika","Female","Adult","Adult",0,0,"Human","A","MA","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"184","ER_Radagon","ER","Radagon","Male","Adult","Adult",0,0,"Human","A","SC","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"185","ER_Radhan","ER","Radhan","Male","Adult","Adult",0,0,"Creature","A","SC","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"186","ER_Ranni","ER","Ranni the Witch","Female","Adult","Adult",0,0,"Humanoid","P","MC","Yes","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"187","ER_Rykard","ER","Rykard","Male","Adult","Adult",0,0,"Creature","A","SC","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"188","ER_Tarnished","ER","Tarnished","Custom","Adult","Adult",1,0,"Human","P","PA","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"189","ER_Two","ER","Two Fingers","Non-binary","Unknown","Unknown",0,0,"Creature","P","SC","No","Elden Ring","Feb-22","","RPG","Action RPG","FromSoftware","Bandai Namco Entertainment","JPN","Multi",16,"Yes",1,1,10,9,"47%","TR","M",6,0,"0%",9.5,10,10,10,9.9,NA,0,0,0,0,0
"190","FC3_Citra","FC3","Citra Taulgami","Female","29","Adult",0,3,"Human","B","MC","Yes","Far Cry 3","Nov-19","Far Cry","Action","FPS","Ubisoft Montreal","Ubisoft","CAN","Multi",18,"No",1,0,11,3,"21%","TR","M",8,0,"0%",9,8,9,9,8.8,NA,1,1,0,1,3
"191","FC3_Daisy","FC3","Daisy Fitzroy","Female","26","Adult",0,0,"Human","P","SC","No","Far Cry 3","Nov-19","Far Cry","Action","FPS","Ubisoft Montreal","Ubisoft","CAN","Multi",18,"No",1,0,11,3,"21%","TR","M",8,0,"0%",9,8,9,9,8.8,NA,0,0,0,0,0
"192","FC3_Dennis","FC3","Dennis","Male","37","Adult",0,0,"Human","B","SC","No","Far Cry 3","Nov-19","Far Cry","Action","FPS","Ubisoft Montreal","Ubisoft","CAN","Multi",18,"No",1,0,11,3,"21%","TR","M",8,0,"0%",9,8,9,9,8.8,NA,0,0,0,0,0
"193","FC3_Dr.Earnhardt","FC3","Dr.Earnhardt","Male","66","Elderly",0,0,"Human","B","SC","No","Far Cry 3","Nov-19","Far Cry","Action","FPS","Ubisoft Montreal","Ubisoft","CAN","Multi",18,"No",1,0,11,3,"21%","TR","M",8,0,"0%",9,8,9,9,8.8,NA,0,0,0,0,0
"194","FC3_Grant","FC3","Grant","Male","30","Adult",0,0,"Human","P","SC","No","Far Cry 3","Nov-19","Far Cry","Action","FPS","Ubisoft Montreal","Ubisoft","CAN","Multi",18,"No",1,0,11,3,"21%","TR","M",8,0,"0%",9,8,9,9,8.8,NA,0,0,0,0,0
"195","FC3_Hoyt","FC3","Hoyt Volker","Male","48","Middle-aged",0,0,"Human","A","MA","No","Far Cry 3","Nov-19","Far Cry","Action","FPS","Ubisoft Montreal","Ubisoft","CAN","Multi",18,"No",1,0,11,3,"21%","TR","M",8,0,"0%",9,8,9,9,8.8,NA,0,0,0,0,0
"196","FC3_Jason","FC3","Jason Brody","Male","25","Adult",1,0,"Human","P","PA","No","Far Cry 3","Nov-19","Far Cry","Action","FPS","Ubisoft Montreal","Ubisoft","CAN","Multi",18,"No",1,0,11,3,"21%","TR","M",8,0,"0%",9,8,9,9,8.8,NA,0,0,0,0,0
"197","FC3_Keith","FC3","Keith","Male","24","Young adult",0,0,"Human","P","SC","No","Far Cry 3","Nov-19","Far Cry","Action","FPS","Ubisoft Montreal","Ubisoft","CAN","Multi",18,"No",1,0,11,3,"21%","TR","M",8,0,"0%",9,8,9,9,8.8,NA,0,0,0,0,0
"198","FC3_Liza","FC3","Liza","Female","24","Young adult",0,1,"Human","P","SC","Yes","Far Cry 3","Nov-19","Far Cry","Action","FPS","Ubisoft Montreal","Ubisoft","CAN","Multi",18,"No",1,0,11,3,"21%","TR","M",8,0,"0%",9,8,9,9,8.8,NA,0,0,1,0,1
"199","FC3_Oliver","FC3","Oliver","Male","23","Young adult",0,0,"Human","P","SC","No","Far Cry 3","Nov-19","Far Cry","Action","FPS","Ubisoft Montreal","Ubisoft","CAN","Multi",18,"No",1,0,11,3,"21%","TR","M",8,0,"0%",9,8,9,9,8.8,NA,0,0,0,0,0
"200","FC3_Riley","FC3","Riley","Male","21","Young adult",0,0,"Human","P","SC","No","Far Cry 3","Nov-19","Far Cry","Action","FPS","Ubisoft Montreal","Ubisoft","CAN","Multi",18,"No",1,0,11,3,"21%","TR","M",8,0,"0%",9,8,9,9,8.8,NA,0,0,0,0,0
"201","FC3_Sam","FC3","Sam Becker","Male","40","Middle-aged",0,0,"Human","P","SC","No","Far Cry 3","Nov-19","Far Cry","Action","FPS","Ubisoft Montreal","Ubisoft","CAN","Multi",18,"No",1,0,11,3,"21%","TR","M",8,0,"0%",9,8,9,9,8.8,NA,0,0,0,0,0
"202","FC3_Vaas","FC3","Vaas Montenegro","Male","28","Adult",0,0,"Human","P","MA","No","Far Cry 3","Nov-19","Far Cry","Action","FPS","Ubisoft Montreal","Ubisoft","CAN","Multi",18,"No",1,0,11,3,"21%","TR","M",8,0,"0%",9,8,9,9,8.8,NA,0,0,0,0,0
"203","FC3_Willis","FC3","Willis Huntley","Male","70","Elderly",0,0,"Human","P","SC","No","Far Cry 3","Nov-19","Far Cry","Action","FPS","Ubisoft Montreal","Ubisoft","CAN","Multi",18,"No",1,0,11,3,"21%","TR","M",8,0,"0%",9,8,9,9,8.8,NA,0,0,0,0,0
"204","FE3H_Aelfric","FE3H","Aelfric","Female","38","Adult",0,0,"Human","B","SC","No","Fire Emblem: Three Houses","Jul-19","Fire Emblem","RPG","Tactical RPG","Intelligent Systems Koei Tecmo","Nintendo","JPN","Nintendo Switch",12,"Yes",1,1,6,5,"45%","TR","M",12,3,"25%",8.9,9.5,9.5,9,9.2,NA,0,0,0,0,0
"205","FE3H_Byleth","FE3H","Byleth","Custom","26","Adult",1,0,"Human","P","PA","No","Fire Emblem: Three Houses","Jul-19","Fire Emblem","RPG","Tactical RPG","Intelligent Systems Koei Tecmo","Nintendo","JPN","Nintendo Switch",12,"Yes",1,1,6,5,"45%","TR","M",12,3,"25%",8.9,9.5,9.5,9,9.2,NA,0,0,0,0,0
"206","FE3H_Claude","FE3H","Claude","Male","23","Young adult",1,0,"Human","B","MC","No","Fire Emblem: Three Houses","Jul-19","Fire Emblem","RPG","Tactical RPG","Intelligent Systems Koei Tecmo","Nintendo","JPN","Nintendo Switch",12,"Yes",1,1,6,5,"45%","TR","M",12,3,"25%",8.9,9.5,9.5,9,9.2,NA,0,0,0,0,0
"207","FE3H_Dimitri","FE3H","Dimitri Prince","Male","23","Young adult",1,0,"Human","B","MC","No","Fire Emblem: Three Houses","Jul-19","Fire Emblem","RPG","Tactical RPG","Intelligent Systems Koei Tecmo","Nintendo","JPN","Nintendo Switch",12,"Yes",1,1,6,5,"45%","TR","M",12,3,"25%",8.9,9.5,9.5,9,9.2,NA,0,0,0,0,0
"208","FE3H_Edelgard","FE3H","Edelgard","Female","23","Young adult",1,0,"Human","B","MC","Opt","Fire Emblem: Three Houses","Jul-19","Fire Emblem","RPG","Tactical RPG","Intelligent Systems Koei Tecmo","Nintendo","JPN","Nintendo Switch",12,"Yes",1,1,6,5,"45%","TR","M",12,3,"25%",8.9,9.5,9.5,9,9.2,NA,0,0,0,0,0
"209","FE3H_Flame","FE3H","Flame Emperor","Male","Unknown","Unknown",0,0,"Human","B","SC","No","Fire Emblem: Three Houses","Jul-19","Fire Emblem","RPG","Tactical RPG","Intelligent Systems Koei Tecmo","Nintendo","JPN","Nintendo Switch",12,"Yes",1,1,6,5,"45%","TR","M",12,3,"25%",8.9,9.5,9.5,9,9.2,NA,0,0,0,0,0
"210","FE3H_Jeralt","FE3H","Jeralt","Male","Elderly","Elderly",0,0,"Human","B","MC","No","Fire Emblem: Three Houses","Jul-19","Fire Emblem","RPG","Tactical RPG","Intelligent Systems Koei Tecmo","Nintendo","JPN","Nintendo Switch",12,"Yes",1,1,6,5,"45%","TR","M",12,3,"25%",8.9,9.5,9.5,9,9.2,NA,0,0,0,0,0
"211","FE3H_Nemesis","FE3H","Nemesis","Male","Unknown","Unknown",0,0,"Human","B","SC","No","Fire Emblem: Three Houses","Jul-19","Fire Emblem","RPG","Tactical RPG","Intelligent Systems Koei Tecmo","Nintendo","JPN","Nintendo Switch",12,"Yes",1,1,6,5,"45%","TR","M",12,3,"25%",8.9,9.5,9.5,9,9.2,NA,0,0,0,0,0
"212","FE3H_Rhea","FE3H","Rhea","Female","Unknown","Unknown",0,0,"Human","B","MC","Opt","Fire Emblem: Three Houses","Jul-19","Fire Emblem","RPG","Tactical RPG","Intelligent Systems Koei Tecmo","Nintendo","JPN","Nintendo Switch",12,"Yes",1,1,6,5,"45%","TR","M",12,3,"25%",8.9,9.5,9.5,9,9.2,NA,0,0,0,0,0
"213","FE3H_Sothis","FE3H","Sothis","Female","Unknown","Unknown",0,0,"Human","P","SK","No","Fire Emblem: Three Houses","Jul-19","Fire Emblem","RPG","Tactical RPG","Intelligent Systems Koei Tecmo","Nintendo","JPN","Nintendo Switch",12,"Yes",1,1,6,5,"45%","TR","M",12,3,"25%",8.9,9.5,9.5,9,9.2,NA,0,0,0,0,0
"214","FE3H_Thales","FE3H","Thales","Male","Unknown","Unknown",0,0,"Human","A","MA","No","Fire Emblem: Three Houses","Jul-19","Fire Emblem","RPG","Tactical RPG","Intelligent Systems Koei Tecmo","Nintendo","JPN","Nintendo Switch",12,"Yes",1,1,6,5,"45%","TR","M",12,3,"25%",8.9,9.5,9.5,9,9.2,NA,0,0,0,0,0
"215","FLR_FLorence","FLR","FLorence Yeoh","Female","25","Adult",1,0,"Human","P","PA","No","Florence","Feb-18","","Interactive Story","Interactive Story","Mountains","Annapurna Interactive","USA","Mobile",3,"No",1,1,1,1,"50%","TR","M",2,0,"0%",8.7,8,9.6,NA,8.8,NA,0,0,0,0,0
"216","FLR_Krish","FLR","Krish","Male","Adult","Adult",0,0,"Human","P","DA","Yes","Florence","Feb-18","","Interactive Story","Interactive Story","Mountains","Annapurna Interactive","USA","Mobile",3,"No",1,1,1,1,"50%","TR","M",2,0,"0%",8.7,8,9.6,NA,8.8,NA,0,0,0,0,0
"217","GOW_Atreus","GOW","Atreus","Male","11","Child",0,0,"Human","P","DA","No","God of War","Apr-18","God of War","Action-adventure","Action-adventure","Santa Monica Studio","Sony Interactive Entertaiment","USA","Multi",18,"No",1,0,6,1,"14%","TR","M",9,1,"11%",9.4,10,10,9,9.6,NA,0,0,0,0,0
"218","GOW_Baldur","GOW","Baldur","Male","Adult","Adult",0,0,"Human","A","MA","No","God of War","Apr-18","God of War","Action-adventure","Action-adventure","Santa Monica Studio","Sony Interactive Entertaiment","USA","Multi",18,"No",1,0,6,1,"14%","TR","M",9,1,"11%",9.4,10,10,9,9.6,NA,0,0,0,0,0
"219","GOW_Freya","GOW","Freya","Female","Adult","Adult",0,0,"Human","P","MC","No","God of War","Apr-18","God of War","Action-adventure","Action-adventure","Santa Monica Studio","Sony Interactive Entertaiment","USA","Multi",18,"No",1,0,6,1,"14%","TR","M",9,1,"11%",9.4,10,10,9,9.6,NA,0,0,0,0,0
"220","GOW_Kratos","GOW","Kratos","Male","Adult","Adult",1,0,"Human","P","PA","No","God of War","Apr-18","God of War","Action-adventure","Action-adventure","Santa Monica Studio","Sony Interactive Entertaiment","USA","Multi",18,"No",1,0,6,1,"14%","TR","M",9,1,"11%",9.4,10,10,9,9.6,NA,0,0,0,0,0
"221","GOW_Magni","GOW","Magni","Male","Adult","Adult",0,0,"Human","A","SC","No","God of War","Apr-18","God of War","Action-adventure","Action-adventure","Santa Monica Studio","Sony Interactive Entertaiment","USA","Multi",18,"No",1,0,6,1,"14%","TR","M",9,1,"11%",9.4,10,10,9,9.6,NA,0,0,0,0,0
"222","GOW_Mimir","GOW","Mimir","Male","Adult","Adult",0,0,"Humanoid","P","MC","No","God of War","Apr-18","God of War","Action-adventure","Action-adventure","Santa Monica Studio","Sony Interactive Entertaiment","USA","Multi",18,"No",1,0,6,1,"14%","TR","M",9,1,"11%",9.4,10,10,9,9.6,NA,0,0,0,0,0
"223","GOW_Modi","GOW","Modi","Male","Adult","Adult",0,0,"Human","A","SC","No","God of War","Apr-18","God of War","Action-adventure","Action-adventure","Santa Monica Studio","Sony Interactive Entertaiment","USA","Multi",18,"No",1,0,6,1,"14%","TR","M",9,1,"11%",9.4,10,10,9,9.6,NA,0,0,0,0,0
"224","GTAV_Amanda","GTAV","Amanda","Female","43","Middle-aged",0,3,"Human","B","SC","Yes","Grand Theft Auto V","Nov-13","GTA","Action-adventure","Action-adventure","Rockstar North","Rockstar Games","GBR","Multi",18,"No",3,0,9,2,"18%","MS","M",7,0,"0%",9.7,9,10,9,9.4,NA,1,1,0,1,3
"225","GTAV_Chop","GTAV","Chop","Male","Unknown","Unknown",0,0,"Animal","P","SK","No","Grand Theft Auto V","Nov-13","GTA","Action-adventure","Action-adventure","Rockstar North","Rockstar Games","GBR","Multi",18,"No",3,0,9,2,"18%","MS","M",7,0,"0%",9.7,9,10,9,9.4,NA,0,0,0,0,0
"226","GTAV_Devin","GTAV","Devin","Male","51","Middle-aged",0,0,"Human","A","MA","No","Grand Theft Auto V","Nov-13","GTA","Action-adventure","Action-adventure","Rockstar North","Rockstar Games","GBR","Multi",18,"No",3,0,9,2,"18%","MS","M",7,0,"0%",9.7,9,10,9,9.4,NA,0,0,0,0,0
"227","GTAV_Franklin","GTAV","Franklin","Male","25","Adult",1,0,"Human","P","PA","No","Grand Theft Auto V","Nov-13","GTA","Action-adventure","Action-adventure","Rockstar North","Rockstar Games","GBR","Multi",18,"No",3,0,9,2,"18%","MS","M",7,0,"0%",9.7,9,10,9,9.4,NA,0,0,0,0,0
"228","GTAV_Jimmy","GTAV","Jimmy","Male","20","Young adult",0,0,"Human","P","SC","No","Grand Theft Auto V","Nov-13","GTA","Action-adventure","Action-adventure","Rockstar North","Rockstar Games","GBR","Multi",18,"No",3,0,9,2,"18%","MS","M",7,0,"0%",9.7,9,10,9,9.4,NA,0,0,0,0,0
"229","GTAV_Lamar","GTAV","Lamar","Male","26","Adult",0,0,"Human","P","MC","No","Grand Theft Auto V","Nov-13","GTA","Action-adventure","Action-adventure","Rockstar North","Rockstar Games","GBR","Multi",18,"No",3,0,9,2,"18%","MS","M",7,0,"0%",9.7,9,10,9,9.4,NA,0,0,0,0,0
"230","GTAV_Lester","GTAV","Lester","Male","Unknown","Unknown",0,0,"Human","P","SC","No","Grand Theft Auto V","Nov-13","GTA","Action-adventure","Action-adventure","Rockstar North","Rockstar Games","GBR","Multi",18,"No",3,0,9,2,"18%","MS","M",7,0,"0%",9.7,9,10,9,9.4,NA,0,0,0,0,0
"231","GTAV_Michael","GTAV","Michael","Male","48","Middle-aged",1,0,"Human","P","PA","No","Grand Theft Auto V","Nov-13","GTA","Action-adventure","Action-adventure","Rockstar North","Rockstar Games","GBR","Multi",18,"No",3,0,9,2,"18%","MS","M",7,0,"0%",9.7,9,10,9,9.4,NA,0,0,0,0,0
"232","GTAV_Steve","GTAV","Steve","Male","38","Adult",0,0,"Human","A","SC","No","Grand Theft Auto V","Nov-13","GTA","Action-adventure","Action-adventure","Rockstar North","Rockstar Games","GBR","Multi",18,"No",3,0,9,2,"18%","MS","M",7,0,"0%",9.7,9,10,9,9.4,NA,0,0,0,0,0
"233","GTAV_Tracy","GTAV","Tracy","Female","22","Young adult",0,3,"Human","B","SC","No","Grand Theft Auto V","Nov-13","GTA","Action-adventure","Action-adventure","Rockstar North","Rockstar Games","GBR","Multi",18,"No",3,0,9,2,"18%","MS","M",7,0,"0%",9.7,9,10,9,9.4,NA,1,0,1,1,3
"234","GTAV_Trevor","GTAV","Trevor","Male","46","Middle-aged",1,0,"Human","P","PA","No","Grand Theft Auto V","Nov-13","GTA","Action-adventure","Action-adventure","Rockstar North","Rockstar Games","GBR","Multi",18,"No",3,0,9,2,"18%","MS","M",7,0,"0%",9.7,9,10,9,9.4,NA,0,0,0,0,0
"235","HA_Achilles","HA","Achilles","Male","Adult","Adult",0,0,"Human","P","MC","No","Hades","Sep-21","","RPG","Action RPG","Supergiant Games","Supergiant Games","USA","Computer",12,"No",1,0,9,7,"44%","TR","M",10,2,"20%",9.3,9,9,9,9.1,NA,0,0,0,0,0
"236","HA_Aphrodite","HA","Aphrodite","Female","Adult","Adult",0,0,"Human","P","MC","No","Hades","Sep-21","","RPG","Action RPG","Supergiant Games","Supergiant Games","USA","Computer",12,"No",1,0,9,7,"44%","TR","M",10,2,"20%",9.3,9,9,9,9.1,NA,0,0,0,0,0
"237","HA_Ares","HA","Ares","Male","Adult","Adult",0,0,"Human","P","MC","No","Hades","Sep-21","","RPG","Action RPG","Supergiant Games","Supergiant Games","USA","Computer",12,"No",1,0,9,7,"44%","TR","M",10,2,"20%",9.3,9,9,9,9.1,NA,0,0,0,0,0
"238","HA_Artemis","HA","Artemis","Female","Adult","Adult",0,0,"Human","P","MC","No","Hades","Sep-21","","RPG","Action RPG","Supergiant Games","Supergiant Games","USA","Computer",12,"No",1,0,9,7,"44%","TR","M",10,2,"20%",9.3,9,9,9,9.1,NA,0,0,0,0,0
"239","HA_Athena","HA","Athena","Female","Adult","Adult",0,0,"Human","P","MC","No","Hades","Sep-21","","RPG","Action RPG","Supergiant Games","Supergiant Games","USA","Computer",12,"No",1,0,9,7,"44%","TR","M",10,2,"20%",9.3,9,9,9,9.1,NA,0,0,0,0,0
"240","HA_Demeter","HA","Demeter","Female","Adult","Adult",0,0,"Human","P","MC","No","Hades","Sep-21","","RPG","Action RPG","Supergiant Games","Supergiant Games","USA","Computer",12,"No",1,0,9,7,"44%","TR","M",10,2,"20%",9.3,9,9,9,9.1,NA,0,0,0,0,0
"241","HA_Dionysus","HA","Dionysus","Male","Adult","Adult",0,0,"Human","P","MC","No","Hades","Sep-21","","RPG","Action RPG","Supergiant Games","Supergiant Games","USA","Computer",12,"No",1,0,9,7,"44%","TR","M",10,2,"20%",9.3,9,9,9,9.1,NA,0,0,0,0,0
"242","HA_Hades","HA","Hades","Male","Adult","Adult",0,0,"Human","A","MA","No","Hades","Sep-21","","RPG","Action RPG","Supergiant Games","Supergiant Games","USA","Computer",12,"No",1,0,9,7,"44%","TR","M",10,2,"20%",9.3,9,9,9,9.1,NA,0,0,0,0,0
"243","HA_Hermes","HA","Hermes","Male","Adult","Adult",0,0,"Human","P","MC","No","Hades","Sep-21","","RPG","Action RPG","Supergiant Games","Supergiant Games","USA","Computer",12,"No",1,0,9,7,"44%","TR","M",10,2,"20%",9.3,9,9,9,9.1,NA,0,0,0,0,0
"244","HA_Megaera","HA","Megaera","Female","Adult","Adult",0,0,"Human","P","MC","No","Hades","Sep-21","","RPG","Action RPG","Supergiant Games","Supergiant Games","USA","Computer",12,"No",1,0,9,7,"44%","TR","M",10,2,"20%",9.3,9,9,9,9.1,NA,0,0,0,0,0
"245","HA_Nyx","HA","Nyx","Female","Adult","Adult",0,0,"Human","P","MC","No","Hades","Sep-21","","RPG","Action RPG","Supergiant Games","Supergiant Games","USA","Computer",12,"No",1,0,9,7,"44%","TR","M",10,2,"20%",9.3,9,9,9,9.1,NA,0,0,0,0,0
"246","HA_Persephone","HA","Persephone","Female","Adult","Adult",0,0,"Human","P","MC","No","Hades","Sep-21","","RPG","Action RPG","Supergiant Games","Supergiant Games","USA","Computer",12,"No",1,0,9,7,"44%","TR","M",10,2,"20%",9.3,9,9,9,9.1,NA,0,0,0,0,0
"247","HA_Poseidon","HA","Poseidon","Male","Adult","Adult",0,0,"Human","P","MC","No","Hades","Sep-21","","RPG","Action RPG","Supergiant Games","Supergiant Games","USA","Computer",12,"No",1,0,9,7,"44%","TR","M",10,2,"20%",9.3,9,9,9,9.1,NA,0,0,0,0,0
"248","HA_Thanatos","HA","Thanatos","Male","Adult","Adult",0,0,"Human","P","MC","No","Hades","Sep-21","","RPG","Action RPG","Supergiant Games","Supergiant Games","USA","Computer",12,"No",1,0,9,7,"44%","TR","M",10,2,"20%",9.3,9,9,9,9.1,NA,0,0,0,0,0
"249","HA_Zagreus","HA","Zagreus","Male","Adult","Adult",1,0,"Human","P","PA","No","Hades","Sep-21","","RPG","Action RPG","Supergiant Games","Supergiant Games","USA","Computer",12,"No",1,0,9,7,"44%","TR","M",10,2,"20%",9.3,9,9,9,9.1,NA,0,0,0,0,0
"250","HA_Zeus","HA","Zeus","Male","Adult","Adult",0,0,"Human","P","MC","No","Hades","Sep-21","","RPG","Action RPG","Supergiant Games","Supergiant Games","USA","Computer",12,"No",1,0,9,7,"44%","TR","M",10,2,"20%",9.3,9,9,9,9.1,NA,0,0,0,0,0
"251","HLA_Alyx","HLA","Alyx","Female","19","Young adult",1,0,"Human","P","PA","No","Half-Life:Alyx","Mar-20","Half-Life","Action","FPS","Valve","Valve","USA","Computer",16,"No",1,1,4,1,"20%","TR","M",5,0,"0%",9.3,9,10,9,9.3,NA,0,0,0,0,0
"252","HLA_Eli","HLA","Eli Vance","Male","Middle-aged","Middle-aged",0,0,"Human","P","MC","No","Half-Life:Alyx","Mar-20","Half-Life","Action","FPS","Valve","Valve","USA","Computer",16,"No",1,1,4,1,"20%","TR","M",5,0,"0%",9.3,9,10,9,9.3,NA,0,0,0,0,0
"253","HLA_G-Man","HLA","G-Man","Male","Middle-aged","Middle-aged",0,0,"Human","P","MA","No","Half-Life:Alyx","Mar-20","Half-Life","Action","FPS","Valve","Valve","USA","Computer",16,"No",1,1,4,1,"20%","TR","M",5,0,"0%",9.3,9,10,9,9.3,NA,0,0,0,0,0
